Tweets,created,Tweet Count,Retweets,Day,Date,,,,,,,,,,
"RT @dexiBLAQ: Some people actually gained from this #EndSARS protest sha..

While some people died, case closed..",3/24/2021 10:56:06 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @yankidon: Tell me more<U+0001F603><U+2764><U+FE0F> #EndSARS https://t.co/z6nd5nyCB3,3/24/2021 10:56:03 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @mz_banj: The old national anthem says it all.  #EndSARS  #EndSWAT,3/24/2021 10:55:51 PM,5,TRUE,24,3/24/2021,,,,,,,,,,
"RT @mz_banj: O God of creation

Grant this our one request.

Help us to build a nation

Where no man is oppressed

And so with peace and pl…",3/24/2021 10:55:48 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
"We've been talkin bout #EndSARS but @EKEDP are worse.

Even after your staffs got to know we have the money to pay… https://t.co/mdfaOe6P3f",3/24/2021 10:55:42 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
RT @bantertrends: So 16 Souls were wasted today in the name of #IPOB &amp; nobody is saying anything? What was the objective of #EndSARS again?…,3/24/2021 10:55:36 PM,5,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Imoteda: Daily Reminder:

At this time on 20/10/20, the army shot live rounds at unarmed protesters at the Lekki Toll Gate. 

Lagos Sta…",3/24/2021 10:55:35 PM,26,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Tekanomo_: ""Chaos isn't a pit. Chaos is a ladder. Many who try to climb it fail and never get to try again."" - George R. R. Martin

I a…",3/24/2021 10:55:18 PM,5,TRUE,24,3/24/2021,,,,,,,,,,
Now election is coming the useless politician has started campaigning in another form... 2023 we are waiting for yo… https://t.co/SRUKNjAfKr,3/24/2021 10:55:08 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"RT @afroromantics: #EndSARS 
@BetterKD_South 
A few raining season from now, Kaduna will be the biggest pot hole on earth.  Kaduna will not…",3/24/2021 10:53:26 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @Salem_Solomon: #Nigeria You can also head over @VOAAfrica's @YouTube channel to watch today's @VOAShaka episode on #EndSARS protests.…,3/24/2021 10:53:19 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
"RT @nsikan_silas: @Irunnia_ I've been following you since the #endsars protest, but haven't won a single giveaway, I think this is my time.…",3/24/2021 10:53:14 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Harryco51202155: The light way day usually day at the end of the tunnel Nepa don cut am<U+0001F52A><U+0001F52A><U+2702><U+FE0F><U+2702><U+FE0F><U+2702><U+FE0F>
#EndSARS #EndBadGovernanceinNIGERIA",3/24/2021 10:53:13 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @KING_x_AUSTIN: I feel Nigeria needs another #EndSARS protest to actually get the message... just how I feel.,3/24/2021 10:52:52 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @WaleOzolua: If you are a young Nigerian and you don’t get a little paranoid when you see the police, you are brave.

#EndSARS",3/24/2021 10:52:27 PM,24,TRUE,24,3/24/2021,,,,,,,,,,
"RT @ajayidavid0811: Don't say anything, just retweet.... #EndSARS #EndPoliceBrutality #GodBlessNigeria https://t.co/YN4JJqi8Yg",3/24/2021 10:52:22 PM,20,TRUE,24,3/24/2021,,,,,,,,,,
"RT @ObarayeseSikiru: DEAR short ladies! Stop wearing high shoes<U+0001F45F><U+0001F461>, it's a fraudulent act and deception, intended to lure men into a union t…",3/24/2021 10:52:17 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @arabee_muhammad: Retweet pls<U+0001F64F>
I sell wrists warches at affordable price<U+231A>
Location:Gombe 
Nationwide delivery <U+0001F68C>
God bless u as u retweet…",3/24/2021 10:52:10 PM,44,TRUE,24,3/24/2021,,,,,,,,,,
RT @mosesryan_: @oboy_jay I don't get. Like saying the #EndSARS movement was her stepping stone or something?,3/24/2021 10:51:55 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @deeejat_: I have a suggestion 
Instead of blocking toll gate, lets allow vehicles pass for free throughout 
No one should pay a dime to…",3/24/2021 10:51:54 PM,7201,TRUE,24,3/24/2021,,,,,,,,,,
"RT @BenjaminAlioha: DREAM  IT
                BELIEVE  IT 
                                  BUILD  IT
#BBNaija #COVID19 #education #EndSAR…",3/24/2021 10:51:48 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
"RT @EmekaNwaGuy: @instablog9ja If care is not taken, the next #Endsars will lead to #EndNigeriaNow",3/24/2021 10:51:47 PM,4,TRUE,24,3/24/2021,,,,,,,,,,
"RT @omidanabeni: Muslim protesters are praying, Christian protesters are guiding them to protect them. This is the NIGERIA OF MY DREAM.

#E…",3/24/2021 10:51:46 PM,41005,TRUE,24,3/24/2021,,,,,,,,,,
RT @Metricsafrica: #EndSARS’ experience reaffirms relevance of insurance https://t.co/bVgbxRp16E https://t.co/Vsh3e9xGC1,3/24/2021 10:51:29 PM,4,TRUE,24,3/24/2021,,,,,,,,,,
"If you see this video repost 
Tweet 
Stop the killings 
Dont risk the step
#endsars.#wemove
#Odua
#memes
#bobrisky https://t.co/UwMG1fyHKv",3/24/2021 10:51:13 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
Never forgotten #EndSARS https://t.co/pP9ljdemgh,3/24/2021 10:50:52 PM,7,FALSE,24,3/24/2021,,,,,,,,,,
RT @silas_essien: @DailyPostNGR whenever there is problem they will be looking for fund to share up and down. What happened to the youth in…,3/24/2021 10:50:50 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @cyberdoc234: @SaharaReporters @NigeriaGov If the Minister of state says its a very transparent process, why are the names of the compan…",3/24/2021 10:49:37 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: I Didn’t Mean To Turn You On - Robert Palmer, 1985, Island Rec.
On YouTube: https://t.co/5pJrd9NgyK

#FridaysForFuture #Be…",3/24/2021 10:49:24 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @ADEMAYOR2: @SaharaReporters This is the evolution of kidnapping and banditry in Nigeria.the government needs to stop playing politics w…,3/24/2021 10:49:22 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @fufubynature: After #EndSars <U+0001F602> https://t.co/RwUsiJleTM,3/24/2021 10:49:17 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @nodeydisguise: Rinu got compensated for trying to behead #endsars protest on the third day by listening to the government to cut it off…,3/24/2021 10:49:13 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Declassicoo: @oluwaloninyo Mind you, the ""no-coverage"" of the #EndSARS campaign by news media in Naija was as a result of the fear of t…",3/24/2021 10:49:08 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @Lacatella: Since it was big brother that brought us together for the #endsars protest I'm guessing that the government will want to mak…,3/24/2021 10:49:05 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Spotweefy: I.T.T. (International Thief Thief), Pt. 1 &amp; 2 by Fela Kuti #EndSARS https://t.co/pncx2B0ebx",3/24/2021 10:49:04 PM,1,TRUE,24,3/24/2021,,,,,,,,,,
"RT @activistfemi: I am on the Club House app now and young people in my generation who partook in #EndSARS protests, who witnessed all the…",3/24/2021 10:48:33 PM,5,TRUE,24,3/24/2021,,,,,,,,,,
"RT @prettycachy: @channelstv Make him kukuma donate the whole Lagos Market to them. We know their gimmick, he is trying to rub their back s…",3/24/2021 10:48:21 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
RT @nedumcr8tv: @channelstv All this one just because of presidency... you know of what happen in Lagos state during #EndSARS protest and y…,3/24/2021 10:48:20 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
"I Didn’t Mean To Turn You On - Robert Palmer, 1985, Island Rec.
On YouTube: https://t.co/5pJrd9NgyK… https://t.co/oC4td1o77V",3/24/2021 10:45:35 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
RT @_GhostSec_: #GhostSec Official #OpNigeria #EndSARS  Press Release written by @SebastianDAlex and Userware,3/24/2021 10:44:24 PM,17,TRUE,24,3/24/2021,,,,,,,,,,
"RT @SebastianDAlex: #GhostSec Official #OpNigeria #EndSARS  Press Release and details. 

https://t.co/BR538Yj26C

@_gHOST3301_ @_GhostSec_…",3/24/2021 10:44:18 PM,28,TRUE,24,3/24/2021,,,,,,,,,,
"RT @_GhostSec_: #GhostSec #OpNigeria #EndSARS  
 #GhostSecMafia #Nigeria 

This is a full release of all the leaks we posted during OpNiger…",3/24/2021 10:44:14 PM,25,TRUE,24,3/24/2021,,,,,,,,,,
"@erigganewmoney Grin Wayne ""AWAITING STORY ""  ft @tiz.grin is NOW OUT link on my bio<U+0001F525> <U+0001F525> <U+0001F525> <U+2763><U+FE0F>
@exotic_promo… https://t.co/4wbMnUxbOK",3/24/2021 10:43:48 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"RT @Kwasuicttv3: E go cost you <U+20A6>0 to Retweet this! <U+0001F62D>
Rest In Peace to Jimoh Isiaq &amp; all the people wey die! <U+0001F494>

#EndSars #ReformTheNigeriaPo…",3/24/2021 10:39:33 PM,417,TRUE,24,3/24/2021,,,,,,,,,,
After #EndSars <U+0001F602> https://t.co/RwUsiJleTM,3/24/2021 10:38:37 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
Rinu got compensated for trying to behead #endsars protest on the third day by listening to the government to cut i… https://t.co/b2Vr3o2WT6,3/24/2021 10:36:03 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
@Princemudi_ Since y’all are in thesame camp .. Ask him what’s the progress so far as regards the program he propos… https://t.co/Y6IZeibYwD,3/24/2021 10:35:53 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
This is sad! We condemn this act of inhuman treatment against an innocent women.She was raped by @PoliceNG &amp; they a… https://t.co/1buuPPqfYA,3/24/2021 10:33:06 PM,9,FALSE,24,3/24/2021,,,,,,,,,,
"I.T.T. (International Thief Thief), Pt. 1 &amp; 2 by Fela Kuti #EndSARS https://t.co/pncx2B0ebx",3/24/2021 10:30:45 PM,1,FALSE,24,3/24/2021,,,,,,,,,,
@MobilePunch Inside life...how many market fires FGN delegates dòn visit? Even after October mayhem in lagos and other states after #endSARS,3/24/2021 10:29:55 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
RT @therawdeeya: Jack has allowed us to keep tweeting and has brought back our harshtag #EndSARS. We move!!!!!’,3/24/2021 10:26:08 PM,25613,TRUE,24,3/24/2021,,,,,,,,,,
@pmnewsnigeria I thought the #EndSARS protesters are largely responsible for the inflation and slow pace of development in Nigeria.,3/24/2021 10:26:02 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"Watching videos from #EndSars and feeling really emotional.

We were so close to changing Nigeria. So close. 
Entir… https://t.co/4ISIa0pxc8",3/24/2021 10:21:47 PM,5,FALSE,24,3/24/2021,,,,,,,,,,
A player should have asked him who ordered the shooting at lekki toll-gate during the #EndSARS protest <U+0001F614> https://t.co/o1LlamSCce,3/24/2021 10:21:35 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
E Dey Pain Me by Blackface #EndSARS https://t.co/Z1OqYU7kHm,3/24/2021 10:20:43 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"Ooooomo what an act of stealing  this lady is a professional thief...just watch this video

#IPOB #BBNaija #EndSARS… https://t.co/fivMyWAjqn",3/24/2021 10:19:53 PM,13,FALSE,24,3/24/2021,,,,,,,,,,
Since it was big brother that brought us together for the #endsars protest I'm guessing that the government will wa… https://t.co/xUtd8UjW4E,3/24/2021 10:13:03 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"@oluwaloninyo Mind you, the ""no-coverage"" of the #EndSARS campaign by news media in Naija was as a result of the fe… https://t.co/sGNudGKSR4",3/24/2021 10:11:45 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
Is #EndSARS the only thing worth fighting for in Nigeria <U+0001F1F3><U+0001F1EC>?,3/24/2021 10:11:40 PM,3,FALSE,24,3/24/2021,,,,,,,,,,
"Once upon a time I had a home and a family....

#stopkillingYemenis 
#EndSARS 
@sydney_talker 
@Nigerianscamsss… https://t.co/VnCRjYxYc3",3/24/2021 10:09:41 PM,7,FALSE,24,3/24/2021,,,,,,,,,,
@SaharaReporters This is the evolution of kidnapping and banditry in Nigeria.the government needs to stop playing p… https://t.co/cN3NBiTk4y,3/24/2021 10:07:10 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"@SaharaReporters @NigeriaGov If the Minister of state says its a very transparent process, why are the names of the… https://t.co/a1aPO7jq6X",3/24/2021 10:06:18 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: Orchestral Manoeuvres In The Dark – Enola Gay, 1980, Dindisc Rec.
On YouTube: https://t.co/eSlAMdrjro

#FridaysForFuture #…",3/24/2021 10:02:25 PM,10,TRUE,24,3/24/2021,,,,,,,,,,
"#EndSARS 
Easter is next week &amp; the senate is already on Easter break.

Dem no even wait make Judas Iscariot collec… https://t.co/7AAFNNPw2W",3/24/2021 10:01:49 PM,5,FALSE,24,3/24/2021,,,,,,,,,,
"RT @baasegun1: @OdudwaRepublic Self-evidently Tinubu does not count himself as one of us! When we need him he is not there, when he needs u…",3/24/2021 10:01:01 PM,6,TRUE,24,3/24/2021,,,,,,,,,,
@DailyPostNGR whenever there is problem they will be looking for fund to share up and down. What happened to the yo… https://t.co/Wt5F6KoCwc,3/24/2021 9:59:08 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"You want to know how much they hate Davido, just check how they jumped past our collective anger at the government… https://t.co/XshLMaNAcd",3/24/2021 9:57:24 PM,4,FALSE,24,3/24/2021,,,,,,,,,,
RT @Rsteadypro: This documentary is dedicated to all those who lost their lives during the protests and to the youth of Nigeria who stood i…,3/24/2021 9:56:41 PM,117,TRUE,24,3/24/2021,,,,,,,,,,
#EndSARS: How my brother suddenly went missing at Kuje @PoliceNG Station since 2009 -  Witness | The ICIR… https://t.co/Ih7CHGOOzH,3/24/2021 9:56:36 PM,10,FALSE,24,3/24/2021,,,,,,,,,,
"RT @MrBanksOmishore: President Buhari finally constitutes Human Right Commission board. After 5 years. A win for #EndSARS &amp; #5for5<U+270A><U+0001F3FD>

https…",3/24/2021 9:56:20 PM,4,TRUE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: The Sound Of The Crowd - The Human League, 1981, Virgin Records.
On YouTube: https://t.co/YvgMBDGNiP

#ValentinesDay<U+2764><U+FE0F> #Co…",3/24/2021 9:56:08 PM,10,TRUE,24,3/24/2021,,,,,,,,,,
Can #EndSARS trend again?,3/24/2021 9:53:21 PM,3,FALSE,24,3/24/2021,,,,,,,,,,
"RT @May2Jean: NINAS Offers:
Hope
Peaceful process
Well thought out plan
A SOLUTION!

SOVEREIGNTY IS AN INALIEANABLE RIGHT!

https://t.co/py…",3/24/2021 9:50:12 PM,8,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Oluwapoly1: Nnamdi Must Pay For These Innocent Igbos - Man Said After Soldiers Reportedly Killed 16 ESN Operatives In Abia
#EndSARS
#Ab…",3/24/2021 9:49:11 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: I Ran - A Flock Of Seagulls, 1982, Jive Records.
On YouTube: https://t.co/Kxd4Mrqvmw

#FridaysForFuture #Berlin<U+0001F451> #ClimateC…",3/24/2021 9:49:04 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"We all thought the system is too big to change,  

But guess what?

We are the system.  #EndSARS",3/24/2021 9:47:16 PM,5,FALSE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: Darkness - The Human League, Song 4 from “Dare” Album, 1981, Virgin Rec.
On YouTube: https://t.co/mY7VxLmGu7

#Berlin<U+0001F451> #Ev…",3/24/2021 9:46:31 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"DREAM  IT
                BELIEVE  IT 
                                  BUILD  IT
#BBNaija #COVID19 #education… https://t.co/Tz945ij01I",3/24/2021 9:44:58 PM,3,FALSE,24,3/24/2021,,,,,,,,,,
Nnamdi Must Pay For These Innocent Igbos - Man Said After Soldiers Reportedly Killed 16 ESN Operatives In Abia… https://t.co/2uwOo6WyZF,3/24/2021 9:43:15 PM,3,FALSE,24,3/24/2021,,,,,,,,,,
"RT @fisayosoyombo: #EndSARS protesters Nicholas Mbah and Ugwumba Chimezie will be arraigned at the Magistrate Court, Yaba, tomorrow -- for…",3/24/2021 9:42:23 PM,8325,TRUE,24,3/24/2021,,,,,,,,,,
@oboy_jay I don't get. Like saying the #EndSARS movement was her stepping stone or something?,3/24/2021 9:42:09 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
Breaking: Tinubu has started begging around for endorsement over 2023. Dear Young Nigerians we will never forget wh… https://t.co/GqJdph8WMj,3/24/2021 9:41:37 PM,165,FALSE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: Cars - Gary Numan, 1979, Beggars Banquet Records. On YouTube: https://t.co/TXX7wlLdFm 

#FridaysForFuture #SenKultEU #Clim…",3/24/2021 9:41:25 PM,5,TRUE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: Partyman ( Extended Version) - Prince, 1989, Warner Bros. Records.
On YouTube: https://t.co/BIKyhVQacA

#FridaysForFuture…",3/24/2021 9:41:23 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: When Doves Cry - Prince, 1984, Warner Bros. Records.
On YouTube: https://t.co/XdK0yLefaQ

#FridaysForFuture #Berlin<U+0001F451> #Clim…",3/24/2021 9:40:21 PM,7,TRUE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: Never As Good As The First Time - Sade, 1986, Epic Records.
On YouTube: https://t.co/8R6hDel3Ro

#FridaysForFuture #Berlin…",3/24/2021 9:40:14 PM,4,TRUE,24,3/24/2021,,,,,,,,,,
"I Ran - A Flock Of Seagulls, 1982, Jive Records.
On YouTube: https://t.co/Kxd4Mrqvmw

#FridaysForFuture #Berlin<U+0001F451>… https://t.co/UUqM2xeEGY",3/24/2021 9:36:38 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"RT @OtunbaBillz: EFCC and SARS doing stop and search everywhere in Ikorodu, they’ll check your phone, your car, even ransack your body.. @P…",3/24/2021 9:35:21 PM,251,TRUE,24,3/24/2021,,,,,,,,,,
"DEAR short ladies! Stop wearing high shoes<U+0001F45F><U+0001F461>, it's a fraudulent act and deception, intended to lure men into a unio… https://t.co/3eCUN848rz",3/24/2021 9:35:08 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
RT @SoworeM: Many people will say Jonathan government is better. The truth is that everything boils down to how we've been degraded to acce…,3/24/2021 9:31:13 PM,25,TRUE,24,3/24/2021,,,,,,,,,,
"RT @sam_adeyemi: N1m=$1.5m in 1981. N1m=$2600 now. The trend will continue another 40 years, deepening poverty, except all in and out of go…",3/24/2021 9:31:08 PM,4611,TRUE,24,3/24/2021,,,,,,,,,,
"RT @drpenking: He came with a brand new cutlass with label intact likely purchased in bulk to attack #EndSARS protesters. 

He stll roams t…",3/24/2021 9:29:21 PM,119,TRUE,24,3/24/2021,,,,,,,,,,
I feel Nigeria needs another #EndSARS protest to actually get the message... just how I feel.,3/24/2021 9:25:45 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"RT @Wapbaze_Com: Download Spirit Of Praise - Make A Way Ft. Mmatema (Kaya Soul Inspired Concert 2020) #Wapbaze https://t.co/XGN39dkNPi 

#e…",3/24/2021 9:24:40 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Wapbaze_Com: Download Neyi Zimu &amp; Omega Khunou - Holy Spirit (Friends In Praise) #Wapbaze https://t.co/ZwtjWVLDuY 

#endsars #chelsea #…",3/24/2021 9:24:40 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
Download Spirit Of Praise - Make A Way Ft. Mmatema (Kaya Soul Inspired Concert 2020) #Wapbaze… https://t.co/inc2fkAzgf,3/24/2021 9:24:35 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"Download Neyi Zimu &amp; Omega Khunou - Holy Spirit (Friends In Praise) #Wapbaze https://t.co/ZwtjWVLDuY 

#endsars #chelsea #arsenal",3/24/2021 9:24:34 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"RT @omokehinde___: Who ordered the shooting of these peaceful  #EndSARS protesters at the Lekki Toll Gate on the 20.10.20?

We will continu…",3/24/2021 9:24:10 PM,2030,TRUE,24,3/24/2021,,,,,,,,,,
"The light way day usually day at the end of the tunnel Nepa don cut am<U+0001F52A><U+0001F52A><U+2702><U+FE0F><U+2702><U+FE0F><U+2702><U+FE0F>
#EndSARS #EndBadGovernanceinNIGERIA",3/24/2021 9:23:26 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"@Irunnia_ I've been following you since the #endsars protest, but haven't won a single giveaway, I think this is my… https://t.co/lSMHEnFRYD",3/24/2021 9:23:22 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
RT @GuardianNigeria: #ICYMI: AbdulRasaq nominates 24-year-old #EndSARS youth representative as Kwara commissioner | The Guardian Nigeria Ne…,3/24/2021 9:21:29 PM,5,TRUE,24,3/24/2021,,,,,,,,,,
"#EndSARS 
@BetterKD_South 
A few raining season from now, Kaduna will be the biggest pot hole on earth.  Kaduna wil… https://t.co/ff1wrLylHt",3/24/2021 9:21:06 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"Rinu is getting the best/most out of life by seizing the moment 

#EndSARS is not just a struggle but an opportunit… https://t.co/G8Mp9bA1y7",3/24/2021 9:19:09 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
RT @dirtws: Nigeria Police don start again especially dis foolish officers patrolling around Ring road/ Challenge axis with green golf car.…,3/24/2021 9:16:14 PM,1,TRUE,24,3/24/2021,,,,,,,,,,
#ICYMI: AbdulRasaq nominates 24-year-old #EndSARS youth representative as Kwara commissioner | The Guardian Nigeria… https://t.co/LLQHH4tCeb,3/24/2021 9:15:55 PM,5,FALSE,24,3/24/2021,,,,,,,,,,
"No revolution is easy, I admire strongly the people of Nigeria especially after the #Endsars. But we should learn s… https://t.co/6vxwjqUOMq",3/24/2021 9:15:10 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"So we should now live in fear abi @PoliceNG 
You even lost some of your men in the #EndSARS protest and you still d… https://t.co/IrpHIIFuKz",3/24/2021 9:14:55 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"RT @meiklwagner: The Lebanon - The Human League, 1984, Virgin Records.
On YouTube: https://t.co/pHDdA9tFJR

#FridaysForFuture #Berlin<U+0001F451> #Cli…",3/24/2021 9:14:48 PM,6,TRUE,24,3/24/2021,,,,,,,,,,
